Regional Rd. 50 @ Queensgate Blvd.,43.8690186,-79.7237167
Regional Rd. 50 @ Queensgate Blvd.,43.868995700000006,-79.7231979
Hwy. 50 @ McEwan Dr.,43.8615036,-79.7133408
Hwy. 50 @ McEwan Dr.,43.8615341,-79.71275329999999
Regional Rd. 50 @ George Bolton Pkwy.,43.8573799,-79.707756
Regional Rd. 50 @ George Bolton Pkwy.,43.8573532,-79.70710749999999
Regional Rd. 50 @ Countryside Dr.,43.8368378,-79.6890564
Hwy. 50 @ Cottrelle Blvd.,43.784209999999995,-79.65847
Albion Rd. @ Steeles Ave. W.,43.7499313,-79.639595
Albion Rd. @ Steeles Ave. W.,43.7503242,-79.63935090000001
Thomas St. @ Erin Mills Pkwy.,43.5702477,-79.7223434
Thomas St. @ Erin Mills Pkwy.,43.5701637,-79.722023
Steeles Ave. E. @ Kennedy Rd. S.,43.67517470000001,-79.72345729999999
Steeles Ave. E. @ Kennedy Rd. S.,43.6759148,-79.7218475
Rathburn Rd. W. @ Elora Dr.,43.5863609,-79.6529465
Rathburn Rd. W. @ Mavis Rd.,43.5833244,-79.65506740000001
Rathburn Rd. W. @ Mavis Rd.,43.5826874,-79.6553574
Rathburn Rd. W. @ Elora Dr.,43.585063899999994,-79.6535568
Rathburn Rd. W. @ Elora Dr.,43.588474299999994,-79.65257259999998
Rathburn Rd. W. @ Elora Dr.,43.5875092,-79.65257259999998
Rathburn Rd. W. @ Elora Dr.,43.5843239,-79.6536331
Rathburn Rd. W. @ Creditview Rd.,43.569828,-79.6690521
Queen St. E. @ Laurelcrest St.,43.7084885,-79.7353745
Queen St. S. @ Shore St.,43.874965700000004,-79.7319031
Queen St. E. @ Rutherford Rd. N.,43.701629600000004,-79.74295040000001
Queen St. E. @ Rutherford Rd. S.,43.701587700000005,-79.7425995
Queen St. S. @ Downey Dr.,43.8749619,-79.7316437
Queen St. E. @ Centre St. N.,43.6910973,-79.754631
